i1 i2 dist
1004 971 93.8028357
1641 -1214 39.8713427
1945 -1448 33.2722827
1682 709 16.0782497
-524 -944 0.4936056
518 -517 85.2885663
1116 955 43.0118961
-1354 -220 85.2239367
-1163 -310 54.9290833
1957 -349 95.9956039
-767 502 55.2667167
-410 243 52.7674378
546 706 54.8946994
-751 1267 78.1643683
-287 -312 93.5964514
994 2161 58.1049894
-730 1315 80.8653253
-649 719 41.0747416
604 939 53.3511736
850 125 98.9750376
1094 -90 45.9303424
781 1540 26.7313854
2047 811 64.4123053
717 1263 76.5246318
594 2295 77.5088882
1956 2369 67.6772446
-353 2403 14.4791314
2490 1610 16.3528720
2293 515 11.4014725
877 2328 57.9474773
542 2416 13.3934769
2385 492 21.9585228
2386 307 81.6745642
-28 1956 87.0819926
-116 2207 40.8092562
-1085 1863 67.6575903
2461 -353 27.7388230
-318 1102 43.2267201
-1149 -882 60.5126260
2333 926 65.9707111
2443 627 34.3790772
2371 -511 44.5987996
945 380 93.0558941
1407 2012 83.2250731
2156 1357 93.4087064
1548 -612 49.4867761
-1241 1174 64.6329970
1696 -664 46.9193149
-1188 -997 83.7015091
288 1459 60.9205800
-736 -1084 50.9604034
-204 -434 81.7384815
-201 2385 43.7052897
-126 16 58.7206568
618 489 26.2784155
-1252 350 72.3570302
-1101 980 60.2166286
1876 20 43.8856405
832 2081 33.0571596
-1002 214 82.7530313
-233 -1037 26.6090037
2279 2355 63.2387598
-1192 210 49.0222480
86 -300 32.1056134
874 -269 40.0523252
174 -428 88.2359979
166 932 32.6704314
2350 -40 34.7671179
-751 1742 28.9953245
408 2458 65.3113312
1207 -794 77.8323871
-802 485 25.0755920
1935 -416 14.4735809
-1350 596 9.4773435
-673 1103 26.0554409
-581 192 32.5733231
925 122 73.2860101
1250 -301 25.2848477
-1316 -1465 41.0026202
2182 841 5.7971426
1160 -1208 23.2444484
-1404 -1014 22.5653458
186 -1065 3.3779443
2226 -571 63.9371075
-1295 1390 94.6862111
2008 -810 59.1731152
699 -844 62.4843662
1864 -801 25.0738392
-127 -1368 79.0500693
2345 -169 12.9474232
1215 225 9.1345851
1734 1198 25.9240110
-1250 1428 77.6590551
-1111 1070 8.5185097
1404 1616 96.4236240
-335 -210 62.2876093
2059 2141 43.6067903
-1447 125 22.8711230
1030 -1089 52.1798494
849 160 27.9355293
-186 -1112 75.4663417
-510 -831 54.7890569
828 1296 31.7957116
1636 -450 27.7757955
708 -114 10.7333918
2330 940 47.9828398
2215 -307 57.9733466
2373 1112 92.4282267
-941 -783 20.0585052
-146 -962 73.6799772
-1167 -715 31.1692092
1624 827 52.7371700
2054 42 36.5490014
-71 372 69.6432623
-329 1855 47.2965802
640 -849 77.2934594
326 -464 1.1863851
2205 -676 46.4447786
164 1115 46.7860781
-92 1688 48.6605960
-428 730 14.4764795
-1277 1233 34.7664116
1295 -1437 70.5613619
-581 2150 93.2556532
-655 -525 63.3022082
2210 2319 96.9784076
-757 -688 81.8875804
525 2427 90.9913977
1381 -50 12.3316440
400 882 86.7997282
695 285 84.7810880
-604 -24 50.7797340
-69 397 66.1298375
964 -1055 42.4315796
933 2052 59.2147516
-116 1307 50.2937725
181 -467 89.6398108
1479 1982 68.2603616
749 767 60.7518727
-500 -1401 34.5694399
516 1699 11.2521297
-1121 -1476 85.9111222
-1449 2208 58.3370444
-584 2344 58.8304876
62 1785 30.3401515
-197 491 53.9300743
1090 1165 63.3165656
2262 1829 6.5590601
1161 1284 20.6795047
67 152 23.7640275
1345 1803 32.3193841
-1419 -898 24.7526291
1249 -1261 78.3656007
1716 -917 78.4131358
1284 -327 21.0372311
2034 2040 69.6429834
927 1799 40.5919198
2494 -560 16.1858570
989 -862 97.1231733
1584 1671 16.1762871
1327 2094 5.0601321
1013 62 7.5149696
-1397 -421 66.8713288
119 2354 61.1929755
2211 -106 99.6872572
740 338 71.4146672
2438 2460 33.2877535
-936 1378 88.3488736
19 2307 54.1439454
661 154 47.2685996
892 -1405 72.5594242
166 1691 46.0455705
2192 626 53.2868511
2181 1686 41.6852718
62 1171 93.2243989
-316 -65 71.6456064
-106 1530 64.9370354
-263 1900 92.0299142
420 -216 59.0259784
-57 703 0.7974365
-739 233 39.1294920
564 -460 22.8154792
101 1463 99.2266285
1587 -874 8.3920897
2218 948 84.4910941
1083 -1011 61.7754525
1976 -1011 21.3966793
2152 1210 31.9072007
-580 683 5.3377457
-991 -493 60.7364121
-1195 2328 40.9415413
1682 2228 62.3785193
-1039 -945 13.6945281
1955 2141 32.6211986
-823 -6 44.0927624
1779 2374 26.3817094
-508 464 22.9112971
134 1701 74.6335023
1490 2080 81.1094021
1907 -794 12.4769339
2158 810 18.7063788
-1218 -805 75.2045891
-343 -1351 72.6776157
1564 1355 35.5799321
1117 2 68.1846463
-73 2013 53.4453660
734 1299 40.2556935
-291 2440 33.2490342
31 1010 46.8356486
-993 -66 34.9922720
-947 1074 77.2009558
1270 2105 42.5038912
-158 -383 3.1975784
1668 1596 5.1068993
-749 360 69.4533315
-1483 -420 33.3992496
1045 676 98.6049785
1872 -865 48.2404869
-734 387 23.9082273
1113 1805 27.2896927
637 -25 48.7324973
1740 621 78.1920735
1303 1912 6.6589185
-245 1424 96.9850348
2318 1185 1.3907319
-1167 793 53.4086011
2258 2407 64.1221800
2039 -483 62.6228428
-615 -731 51.0927212
1202 1669 87.0175326
301 -784 63.9483824
-1398 72 68.1906673
-1269 2002 14.8361381
1913 2197 25.5271126
-1204 1698 75.4989279
-953 -1181 44.9202584
701 -1433 65.6174577
331 620 32.4576216
56 568 79.0989843
237 298 28.0884187
-1074 -1202 12.2458652
759 1011 69.7998781
-354 1499 99.5169134
976 1074 21.7764185
1561 -1128 80.5280433
1702 -757 87.0860408
-152 460 43.1934715
1498 -983 23.1117065
-384 -343 78.4760237
1676 2369 75.1384449
2483 1177 64.6517580
275 1144 44.8528933
1507 85 42.8715274
-853 -905 69.4101429
-921 2346 91.4460788
1321 -1361 12.7849191
1731 606 33.1180209
1671 721 44.1551443
439 -229 55.9953858
991 2331 93.6380508
2322 -494 32.5412022
1289 950 14.9654973
1421 -1470 58.6650119
-1008 -954 25.7955770
800 -1186 37.0209003
-459 239 73.3649161
-1186 -706 84.7347589
1832 -666 0.1843057
2082 2425 83.4954241
536 851 84.9811424
-591 -1316 43.2863146
1280 1716 78.8824633
-553 677 42.1096118
1094 2116 99.0795952
618 -1007 28.4982365
258 1608 70.5634551
1315 1302 61.7395393
1369 -405 81.1318695
1126 -888 33.8549904
896 -384 51.5011962
-628 745 12.5140001
-1049 2463 1.5984939
2480 -433 35.2490970
1953 -369 54.5086063
-1335 -1345 32.0466009
-326 1654 39.6727905
1605 -1485 5.9709983
2473 2438 14.6894814
1804 1750 66.4237106
2406 -1373 67.5101287
-1036 49 82.6343083
153 1099 30.0182649
-937 2251 12.1770715
2466 1811 4.1470171
365 -120 57.8052410
-126 626 26.8353503
1292 -66 61.3884591
-1335 159 5.3672613
917 831 68.6274398
-814 1771 50.9189159
1903 -295 65.2564979
731 1549 15.0153480
-1328 1597 66.9998634
1462 -635 49.2197075
-309 27 88.5465826
-400 -71 67.7481127
2421 -1343 18.2870639
-425 44 70.5023173
-476 -310 69.3662663
-1443 -742 66.5094069
1681 1624 75.3178601
-457 1372 41.5787653
-427 385 0.0284672
175 626 94.6933386
550 772 6.7595262
-1217 2428 26.1916721
78 2361 98.0101550
1234 1598 12.6495567
-412 -1320 14.9630057
918 -690 73.2915446
-417 1050 23.9776997
-857 1430 29.2243283
426 395 29.2730923
-1200 -369 90.7522960
-355 1725 77.0759554
2231 -1323 26.8746395
-90 1940 1.3645926
418 908 95.0156169
-992 2163 14.2962107
1716 1729 18.7802083
982 -41 39.2914717
2469 -1237 94.5953618
686 -589 60.4237794
431 473 25.8399559
-1059 -1470 23.9624658
2478 9 59.7603034
-774 2459 2.3915648
2030 2213 17.2811843
1454 520 65.7855702
2072 2090 1.8350007
-335 1185 68.3982770
1888 746 75.9729623
2050 1660 34.2140102
2095 2426 35.3043506
-957 -567 21.3197968
227 1387 94.9090043
414 -1384 25.3812616
-927 1283 51.1262951
1778 -72 3.3556710
325 1056 22.9897525
-612 515 22.5872232
1922 -959 70.4557200
-1105 1826 51.4950882
-698 -1014 88.7819548
21 1399 29.1085761
2308 1860 91.8619719
1337 399 38.8346694
479 2332 20.0604517
1738 -628 92.6218209
-880 1388 26.6718065
-1375 -1059 24.9752255
907 581 63.1964930
1824 -522 77.2986416
-1253 -1258 93.2148801
2284 -801 81.9321368
-868 936 31.7990964
-554 1430 78.5195082
-1072 607 88.8161010
-698 623 60.2811414
1819 783 36.4509458
-1466 -349 88.5194942
622 1988 30.9481039
2465 -532 27.8791261
-423 -1170 31.5624474
1344 -806 24.7932509
-703 -45 7.8454991
1775 -1098 25.1984707
-836 1118 47.5236683
543 -941 73.0400236
-513 1036 81.4920718
932 2370 2.6532710
547 1450 17.8788903
-191 -919 93.6718838
2459 1554 30.9069159
690 1813 81.6402691
895 2272 93.4839637
1833 1901 87.6493215
-997 1685 39.1570385
612 -699 1.7510346
590 1382 52.7944792
1879 2168 35.6661532
-350 385 87.2890901
905 -184 24.2841877
2113 673 25.5742457
2415 1733 94.2444767
956 -217 5.7500594
317 665 94.9367159
654 -583 94.5624591
1280 -482 46.1110773
-579 215 39.3046038
1448 43 0.2515239
2413 -1158 99.1049956
2446 -756 84.1412263
515 2273 49.4198131
1630 764 61.7261758
690 -677 60.3110737
-1150 2198 75.1550202
1973 2112 14.2651206
633 -864 29.1355800
913 622 98.4799993
-1218 -287 76.5713841
-1494 2330 67.8919488
430 735 87.6890908
1767 -1309 91.1210161
771 2184 22.7561350
-645 963 27.4701351
215 1824 39.3789827
1289 -965 1.6001163
2185 2308 35.0060431
1642 1756 38.5937349
-1348 645 47.9507627
1176 -685 13.1093483
199 741 54.5891693
-1461 2055 98.3407165
1573 578 28.3639915
348 -917 45.0018732
2312 2347 83.4028170
-1071 -374 13.7955003
-492 1167 0.5919380
797 747 58.4835149
42 1259 12.1527616
-1005 -780 93.8662532
195 -422 93.8303333
1168 1208 3.1437012
-611 -444 32.8035876
108 331 47.8906165
1564 257 91.8917219
-1336 1148 49.9482665
729 1804 66.7283515
899 2205 39.1608272
853 1919 46.0584467
-406 1551 38.6188620
2363 -1489 28.2661660
-743 1224 71.7751907
240 -48 25.4928545
1990 140 68.1669224
-813 -893 60.8594769
2089 1296 98.8497988
-770 39 7.0590236
457 103 71.4307991
-871 -946 70.2715604
-328 1563 77.7339880
1250 966 24.4728212
-327 -129 56.2060567
-1204 -729 46.0579184
1298 2088 11.1841191
1476 638 0.8984941
535 2188 9.5440937
829 2295 93.6238670
1139 -1111 71.2352737
1932 -1220 62.4382801
115 -41 6.5366488
1528 1666 15.6583255
726 -499 11.7534522
-200 -15 54.9181238
-8 -1213 2.6976087
-1218 881 56.4150769
2076 2418 43.3454495
767 1300 94.5213258
266 1340 82.6200722
1641 -1419 5.3037961
2115 675 94.1710615
1395 1929 70.7276233
-958 2325 45.3191575
1081 2315 22.7388292
1238 1686 46.7756620
-1285 -929 38.2594226
1978 -36 45.4636992
-1449 1883 89.9051621
-509 -539 87.8991170
-43 -1362 7.4360878
1184 -370 27.5546892
-656 331 21.5391491
806 2453 0.6921865
1593 1104 22.2360320
2459 -614 28.9725832
-1372 -163 16.2372810
-1390 -944 45.1304747
2079 1984 3.9596696
779 965 83.2611297
839 52 50.6306164
2298 1923 31.7816008
-977 2301 32.3193557
80 2183 26.3854221
2451 -1088 63.8658583
-117 -607 6.2666052
-570 1860 8.7737988
-101 983 69.7722402
2273 2118 31.8249775
1553 891 91.1552694
1776 778 11.2976365
-1341 -528 16.1402814
1397 1553 2.7580396
-378 1709 63.2930321
-876 1463 65.3964962
873 -580 23.6369976
1607 -221 92.8454188
563 2029 35.6291709
-538 397 36.2609302
-357 -444 17.5042737
808 2463 83.0423096
-352 -564 46.1905518
522 1329 23.7701025
2055 1050 8.0299671
-358 705 43.4262247
-757 641 28.9647955
1286 -1434 41.3018313
1715 1177 4.8892770
793 2378 77.0329091
151 2433 44.9969747
813 -1370 21.1791421
1338 768 76.4385830
-180 52 78.9010570
-906 89 69.3838791
-1335 -596 85.7632444
2155 46 17.1824725
651 -633 54.8414790
2008 1443 72.1076383
1339 152 26.4165527
-437 536 48.2404548
522 848 50.4746886
-679 2069 89.1252509
1110 2270 17.6751542
-1485 -231 7.9799242
-455 1029 32.6406580
2039 1333 4.1950187
-358 1279 68.3304925
1719 234 56.5073283
-716 -389 22.1707921
1272 -824 55.7916564
1711 746 98.9673386
211 1666 34.5218744
711 -810 76.7615642
-496 -689 85.5384147
-187 -1292 48.5506192
1347 2288 98.7780208
-751 2499 2.6612755
1696 391 45.6445722
-875 718 26.8813260
520 1175 94.6633240
1699 497 22.0560141
-343 1746 4.7266534
188 -615 70.8330657
684 963 16.7188198
1888 -628 11.5115318
1041 1104 34.8503215
1720 -955 71.5526657
-1237 1263 23.2289878
-745 -903 14.0661707
-1324 595 56.7628806
-1386 2085 37.0797257
-132 1350 46.0283759
-979 1988 67.3964537
1385 2021 38.5225412
-581 -1468 0.1137828
-284 1430 34.8447635
92 232 16.9244094
-1275 1517 82.6930531
-191 158 35.1722825
-951 1845 0.2233583
1372 1985 37.6334845
-37 -9 95.0416070
965 1857 2.7832673
201 -273 38.3499851
1843 1449 86.6450937
1417 -303 93.6118867
370 -52 79.1654740
1582 1057 14.2549932
311 795 78.5789160
2327 2262 30.4381085
944 2075 7.3028307
-29 -952 32.9599120
435 1829 99.9574793
-878 -57 79.4352119
-234 1510 9.8519844
1017 -59 59.3911656
2043 1754 74.4756139
516 -194 8.7896129
1427 1949 53.4015197
1250 1705 4.0266405
1924 917 54.1379122
1149 122 73.8108486
-456 -862 70.3395941
-779 902 34.1125648
547 2466 82.4741214
-888 2435 89.6182672
1965 1746 8.6482818
-1461 104 87.2096157
-268 1542 56.7344700
325 -1237 77.7087310
-703 -342 23.6245204
-1230 2237 26.8075820
1180 -1369 94.5705662
-1264 -805 65.0490901
34 2481 25.4075913
1237 1702 10.2768939
-1136 2234 70.9748750
716 -781 36.4779812
1112 572 11.4153416
463 397 95.4451922
-1321 2285 68.4655669
320 482 54.4181990
-1074 53 11.2931084
-938 -610 76.6022778
1577 667 94.3058140
1327 641 88.2393011
1684 589 16.9780297
-589 -501 9.8691737
213 2386 87.7451268
-537 -86 46.4326961
225 25 82.6067643
1545 -1213 35.6228285
648 1822 1.0889832
4 1914 2.6553695
-912 2036 48.1125976
964 1625 51.6948567
1343 -536 41.2024993
1458 1163 65.2280959
-67 2326 51.4318072
900 -1234 52.4437173
-54 -1057 10.6265418
1543 -601 39.6614742
780 -1385 95.8644831
-18 2046 30.0892615
-879 2309 23.7094164
-367 -864 63.5008249
1704 1866 46.9121477
2412 -578 71.9032229
753 1011 87.8695320
2022 1633 62.3467791
1234 -1143 11.1540576
-119 2466 21.8129449
-171 1423 64.5335547
-1189 2104 34.0083921
584 892 82.4439112
1010 750 15.1259639
551 -1478 57.9994230
2484 -531 51.3538857
-756 1363 56.3248397
1332 1843 27.0571946
-525 -359 15.5822017
1216 779 44.0726163
1631 -1368 58.2764558
812 -340 36.8889423
1783 -188 5.7584065
-924 2401 12.6127484
-491 -511 31.5934973
1883 2477 84.2586499
1255 2371 77.6896656
-1490 540 31.8126575
-262 2180 81.5686997
-268 -879 26.4914522
-903 -1004 84.3214359
-541 1402 14.1089869
403 96 24.7537014
948 -1076 64.8102080
360 2448 62.8090084
1194 1227 63.5628859
138 725 0.8372402
2084 2353 20.1903508
1846 1064 30.5981346
739 862 7.4663844
2094 -1198 77.5344612
-345 2297 72.7485903
1733 2192 62.9644716
-958 2125 95.5152835
1927 2288 3.1105961
1568 73 27.6126802
549 -631 11.0523842
-482 216 55.5824302
35 1531 74.4631855
-199 -1067 43.4766783
1783 315 81.8592971
-1343 396 79.5138457
-658 282 35.3565369
1688 509 15.5327367
-1431 1082 25.6902353
2373 -176 24.4814936
-1174 1961 81.8068218
1980 1089 83.2452396
1317 1289 62.6000560
2205 1232 0.2272545
1423 1056 72.2188373
1635 1765 48.0634485
1284 2419 26.7061863
2173 2146 67.6593374
-819 -60 58.2308241
2299 1939 51.0463065
-1405 2142 54.7150181
-7 1073 42.2531248
167 2013 21.5965063
500 1714 22.6542834
557 684 56.0277537
1854 1260 79.2004612
-266 817 40.8684842
1509 2248 96.6687748
-1283 997 72.4176330
1698 -594 6.4135324
1403 -1136 67.4729561
1480 -931 25.3338567
1136 -1224 98.2617023
1764 983 21.1228128
122 242 49.4543628
-380 1537 84.8184939
1076 2416 3.6543203
521 -480 9.4452109
-555 1599 11.4060981
-321 -449 46.3122333
128 1064 23.3707231
-581 389 96.0781853
1568 810 19.3780462
987 509 92.6854634
692 2474 93.2814803
1184 -595 38.8211768
1158 2039 60.2768120
-134 1780 75.3811961
1466 -886 81.7718387
403 1081 26.1974096
-251 -136 75.3943952
-1431 117 50.7022180
946 -26 11.7056432
-127 829 70.0063841
-296 1622 9.3601801
-834 -864 67.8264694
231 -1112 36.0579582
-802 1214 40.8836782
-878 560 2.4950600
-729 -1418 90.2612870
-1291 283 2.3870876
-658 -1167 80.3863669
-1041 1509 63.7396929
-545 -61 45.5419095
-758 2228 25.8791085
-803 -1314 4.8283913
2158 -202 24.4083216
-1360 2476 72.4722300
1863 -1239 95.2588981
442 1674 68.1648517
1811 2121 97.2219359
1540 1740 20.3261927
-1420 1531 39.0357046
-616 2101 12.7693509
-269 1573 10.6206770
729 755 88.6151767
-1203 1441 14.1298101
-827 1796 13.2939768
-80 1814 73.1796177
1660 1472 25.3778425
1940 -1243 62.0613549
246 -609 6.4038014
830 -371 89.3852884
-1036 1918 63.1502497
-897 1750 33.3860637
-72 2042 23.5982190
1697 1413 53.3523450
1537 -708 51.2671781
-1154 -477 40.8591264
982 3 28.0625057
-900 -1467 15.3254611
245 1852 25.3712086
1412 811 26.7338384
1446 1846 82.8898270
308 -677 63.5721119
1157 -864 0.8962267
2099 455 17.1903762
2301 198 82.2629218
193 24 42.2111024
1970 1076 1.5893612
508 2253 53.7575101
457 1670 69.1032324
-760 1553 67.5014641
1141 1429 53.9267288
-403 -1006 14.4690488
-1202 1880 28.7216203
1815 425 4.7724996
1505 890 68.6688801
356 718 65.4072113
-707 1304 85.2317946
2407 644 28.0879697
1315 -550 82.6342700
-323 125 19.5972222
-1321 -1147 12.9917036
2047 2084 34.0226541
-418 1920 56.9998558
-1086 1245 30.6734948
2329 2405 45.9138982
533 593 65.8937988
-869 -21 80.1684135
757 1033 68.8703020
-1394 2385 90.0274045
748 -144 39.7930573
179 657 90.8174535
427 944 75.1696132
1286 1376 29.6093696
-1024 -563 93.4923007
1049 1228 33.2738412
-1008 -1396 4.7718143
-1369 923 11.2935366
-1493 994 42.0802697
1399 1820 67.3328388
-1051 -587 55.9085773
562 -104 86.2042966
174 -372 41.5794698
1604 2135 29.8265029
2323 -1142 21.5314700
-535 -31 35.1873540
-635 -1065 9.8624427
-25 597 15.7674996
1287 1711 70.7954992
726 354 14.7532139
45 980 75.3299992
944 1543 46.3791530
-780 610 99.2539996
-1174 1982 39.1197606
1722 790 12.7467444
1505 2445 93.1877282
614 -1326 30.9128207
260 110 81.3696994
948 876 48.6002743
-1482 -36 94.7417688
689 -833 22.2866766
-468 -292 33.4595180
1950 639 90.7748484
1815 -1218 27.0696110
1974 2222 26.9446776
2330 -1046 22.2540865
-440 632 39.1219033
330 1549 24.9084895
367 1977 34.3521071
2487 1428 30.3662684
1822 1351 79.0399593
1277 2489 37.1183067
1069 995 0.6101310
-642 -160 95.6574186
837 2414 22.0420833
353 -618 8.9619334
1965 803 57.2798588
2399 -277 13.6753599
-814 -665 56.3922754
-1326 -1493 69.3280654
-710 -567 1.4861545
-1329 71 92.5729816
-1051 -570 12.7521478
-709 -1274 20.9914229
-250 -1394 38.2007868
2399 2289 19.6185991
-223 731 64.8460241
-870 -592 87.1524351
2460 -409 4.9577491
2027 828 44.1963691
15 2148 26.7082522
2400 521 94.3427719
2318 89 64.1599291
-1268 2338 64.4148902
868 -421 67.5738351
1047 2009 69.7587937
801 61 34.2016533
865 -321 2.2915543
-574 -1093 41.9368712
-950 1131 8.1108039
-582 -1125 30.4497488
-1081 936 0.6879165
343 -966 16.8132260
-1048 1572 0.6592153
-5 -1474 49.9147573
1956 -1216 24.0195071
-728 2494 96.0922083
2422 68 24.5301596
1782 2028 68.9938340
1925 -1234 25.9536407
2419 -1110 62.4888733
32 -1024 57.3799374
227 1126 79.4428404
-746 -416 56.5614754
1378 2213 33.9653719
-437 906 70.2849140
926 2316 68.9924031
-1147 490 62.3098111
-753 107 37.2527050
1883 -215 79.9103344
2066 965 24.1912658
-1144 -799 59.2776240
1638 -581 18.2755881
2451 -891 88.2156680
96 -455 36.8242497
-561 -347 11.3229232
1382 -462 81.9758026
988 605 85.3763312
206 -545 98.1753483
1930 -252 81.1582375
-1080 -1350 61.3304261
-1136 -494 88.6972701
2385 -855 15.6339455
149 -955 69.9871655
-1230 1436 57.7598387
-895 2268 85.7606049
-1239 -1021 96.0593928
1491 -512 96.6701691
465 108 27.6537951
501 -525 59.7420356
412 -1047 13.8864349
-689 -681 71.8870577
527 1979 89.1048096
2289 -242 67.1818081
1393 709 98.4355875
831 2020 46.2984608
-479 1485 0.2994475
-1008 2397 21.1263217
795 -1355 65.3376864
1486 -568 44.5041263
788 402 6.8136278
534 -1299 13.8343564
2360 -1482 63.1158390
1343 2317 30.4950422
-1465 391 13.8167926
-76 319 3.9768405
11 1713 36.7905607
-623 403 54.1875610
-1016 2095 15.1936945
30 -136 59.4574921
-465 -487 33.0681397
-968 -292 2.9001239
-519 -691 88.4018074
-9 1020 93.2995832
-1053 2106 24.4884875
-1405 2402 32.1493278
-1100 -46 2.4020863
364 2493 22.9681471
-1216 1946 41.1402065
1702 1056 93.8724829
1193 198 70.6352640
1034 1466 11.9226464
-1152 1260 36.5075249
2080 1804 52.5495326
1442 -1045 36.3173219
-1098 127 32.3573363
1892 30 15.6765824
-1032 2091 92.2737543
1410 152 62.7080785
-905 1197 27.7625245
-1472 1853 96.6618787
1334 -1114 93.0244893
2290 -927 71.4862853
1544 1348 35.4288600
139 67 65.9242498
79 671 94.3427673
469 -543 76.3545969
556 2252 5.9796817
1517 950 57.6946531
654 -375 42.2968137
1862 2399 32.0888677
281 242 93.2727623
2113 1920 57.6760725
-1277 -167 23.5186936
1899 1769 99.3818842
1640 -380 62.8793966
-579 -353 68.7146485
-430 844 95.8477638
-384 -1486 35.5723208
-1391 1508 53.2726611
2408 975 81.8369596
-1113 -830 26.3238923
-510 -322 63.3363399
888 1522 69.7217205
-1478 -1271 0.2880011
674 1359 95.9062462
1963 -450 48.7991929
134 2149 18.8281117
125 -479 76.0465039
-1050 1179 24.9640541
1179 45 74.9509301
363 621 85.6770628
2425 -132 30.1254653
-1331 -1198 50.0766060
769 331 99.6716062
765 854 24.5040911
1695 414 13.7093199
240 -1478 65.9153119
2364 1367 36.1127450
1164 -955 6.8117265
2472 578 27.7634208
2189 821 78.8596135
-1321 148 50.8897779
1609 860 12.1861740
-1316 1861 81.9195596
1236 1554 68.5921032
154 1509 28.2329986
718 852 20.1512545
247 72 54.7598805
90 1328 10.1974683
1900 2217 34.3523029
1632 1985 69.9196509
-1482 2009 78.6267311
-1120 1818 79.7549503
-499 -641 25.6658429
439 1427 21.1408860
-1037 664 65.9286690
-861 291 65.9083624
2140 -814 81.4128181
-177 -1426 86.6218952
2117 1043 63.9824674
929 377 2.1052351
-888 -1015 56.5903973
-926 505 25.9042008
2420 -73 69.2182799
1011 -676 88.3418714
-166 -1451 43.8027146
2011 -1360 2.8349329
-443 -238 37.4088667
-803 728 14.5525563
-886 977 45.4219355
115 1365 29.9532914
1930 -1090 7.3765576
2076 1174 39.3640709
662 -175 79.2223700
-1203 -862 94.1734467
2284 2089 97.4987742
1107 1809 29.3926248
123 724 94.2935400
-569 -1085 48.8901166
492 -1280 9.3064663
-1068 918 30.9636830
940 2049 2.5286607
1216 2299 3.5365835
-457 1281 86.4520909
-390 657 30.7982209
147 2199 66.4522593
701 1744 75.5516388
